Name,Link,ReleaseDate,ReleasePrice,CurrentDate,CurrentPrice
Radeon HD 7560D + HD 6670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+HD+6670+Dual&id=2894,,,,
GeForce GTX 560M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+560M&id=1452,,,,
GeForce GT 640M LE,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+640M+LE&id=2135,,,,
GeForce GT 720,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+720&id=2896,07 Oct 14,47.99,13 Mar 20,66.99
GeForce 710M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+710M&id=2399,,,,
GeForce GT 710M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+710M&id=2744,,,,
Radeon R7 430,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+430&id=3751,09 Feb 19,148.99,30 Jul 23,174.12
Intel HD 6000,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+6000&id=3120,,,,
Intel HD 5200,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+5200&id=2498,,,,
GeForce 820M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+820M&id=2785,,,,
Radeon R7 FX-8800P,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+FX-8800P&id=3631,,,,
Radeon R7 A10 PRO-7800B,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+A10+PRO-7800B&id=3013,,,,
Mobility Radeon HD 5870,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5870&id=526,,,,
RadeonT 610M,https://www.videocardbenchmark.net/gpu.php?gpu=RadeonT+610M&id=4775,,,,
Radeon R7 M465,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M465&id=3671,,,,
Radeon 625,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+625&id=4190,,,,
Radeon HD 5750,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50,25 May 11,107.99,13 May 21,79.99
Radeon R5 A6-7480,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+A6-7480&id=4075,,,,
Quadro 2000D,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+2000D&id=1545,18 Apr 12,409,10 Mar 20,170
Radeon R7 PRO A10-8750B,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+PRO+A10-8750B&id=3362,,,,
Radeon 630,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+630&id=4221,,,,
Radeon HD 7560D + 7670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+7670+Dual&id=306,,,,
Intel UHD Graphics 630,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+UHD+Graphics+630&id=3826,,,,
GeForce 830M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+830M&id=2982,,,,
Radeon R7 A8-9600 RADEON,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+A8-9600+RADEON&id=3733,,,,
Radeon R9 M265X,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+M265X&id=2999,,,,
GeForce GT 730M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+730M&id=2417,,,,
Radeon HD 7560D + 6670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+6670+Dual&id=2303,,,,
Radeon HD 8550G + HD 8750M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G+%2B+HD+8750M+Dual&id=3071,,,,
GeForce 210,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+210&id=1169,10 Jul 11,34.99,10 Feb 23,54.99
FirePro W5130M,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W5130M&id=3440,,,,
Radeon R5 PRO A6-9500B 2C+4G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+PRO+A6-9500B+2C%2B4G&id=3715,,,,
GeForce GT 730,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+730&id=2906,11 Sep 14,56.99,20 Nov 22,109.99
GeForce 730A,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+730A&id=3306,,,,
GeForce GTX 460M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+460M&id=93,,,,
Radeon R7 A8-7670K,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+A8-7670K&id=3302,,,,
Intel HD 630,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+630&id=3540,,,,
Radeon HD 7660D + 6670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D+%2B+6670+Dual&id=2249,,,,
Radeon HD 8670D + HD 7000 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8670D+%2B+HD+7000+Dual&id=3157,,,,
Radeon HD 8670D + HD 6670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8670D+%2B+HD+6670+Dual&id=2881,,,,
Quadro K1100M,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K1100M&id=2623,31 Aug 14,"1,899",13 May 21,322.99
Radeon HD 8670D + 6670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8670D+%2B+6670+Dual&id=2556,,,,
GeForce 920A,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+920A&id=3565,,,,
Radeon R6 A8-8600P,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R6+A8-8600P&id=3689,,,,
Radeon HD 8730M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8730M&id=3020,,,,
GeForce 920MX,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+920MX&id=3520,,,,
Quadro 2000,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+2000&id=1543,11 Apr 11,506.99,13 May 21,217.5
Radeon HD 7560D + HD 7670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+HD+7670+Dual&id=2959,,,,
GRID M60-2Q,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M60-2Q&id=3737,,,,
Radeon R7 PRO A10-9700E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+PRO+A10-9700E&id=3679,,,,
Radeon Vega 3 Athlon 3000G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+3+Athlon+3000G&id=4700,,,,
Radeon R5 M240,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M240&id=3060,,,,
Mobility Radeon HD 5850,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5850&id=525,,,,
GRID K240Q,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K240Q&id=2951,,,,
GRID M10-4Q,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M10-4Q&id=3964,,,,
GRID M10-0Q,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M10-0Q&id=3795,,,,
Radeon HD 8570D + 6670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570D+%2B+6670+Dual&id=2961,,,,
Radeon HD 8650G + HD 8750M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+HD+8750M+Dual&id=2876,,,,
GeForce GT 635M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+635M&id=2136,,,,
Quadro K2000M,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K2000M&id=1617,15 Jun 16,249.9,26 Mar 19,77.02
Intel Iris 5100,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+Iris+5100&id=2692,,,,
Radeon R7 A10-7800,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+A10-7800&id=3029,,,,
Intel UHD Graphics 710,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+UHD+Graphics+710&id=4505,,,,
GRID M10-1Q,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M10-1Q&id=3800,,,,
Radeon Vega 3 Mobile,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+3+Mobile&id=3871,,,,
Radeon HD 6700M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6700M&id=280,,,,
GeForce GT 720M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+720M&id=2529,,,,
Radeon HD 6800M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6800M&id=287,,,,
Radeon R7E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7E&id=3988,,,,
Intel HD P530,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+P530&id=3385,,,,
Radeon HD 7670A,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7670A&id=333,,,,
GeForce GT 645M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+645M&id=2388,,,,
GeForce GT 545,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+545&id=112,20 Aug 12,54.99,27 Feb 13,55.59
Radeon HD 6750,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6750&id=282,09 Nov 11,84.99,13 May 21,235
Radeon R7 240,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+240&id=2713,01 Jan 14,78.05,13 May 21,188.42
GeForce GT 645M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+645M&id=2388,,,,
Radeon R7 M460,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M460&id=3551,,,,
Radeon HD 8570D + HD 6670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570D+%2B+HD+6670+Dual&id=2975,,,,
Radeon HD 7660G N HD 7660G + HD 7700M N HD 7700M D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+N+HD+7660G+%2B+HD+7700M+N+HD+7700M+D&id=2750,,,,
Radeon R7 PRO A10-8770E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+PRO+A10-8770E&id=3665,,,,
GeForce 820M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+820M&id=2785,,,,
Radeon HD 7660G + 7730M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+7730M+Dual&id=2779,,,,
FirePro W4170M,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W4170M&id=3070,,,,
Quadro K420,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K420&id=2992,02 Dec 14,129.61,10 Mar 20,188.32
Radeon R7 A10-7700K,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+A10-7700K&id=3052,,,,
GeForce 710A,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+710A&id=2622,,,,
Radeon HD 7660D + 7670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D+%2B+7670+Dual&id=2255,,,,
Radeon R7 M350,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M350&id=3567,,,,
Radeon HD 7690M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7690M&id=2294,,,,
Radeon HD 8670D + R5 235 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8670D+%2B+R5+235+Dual&id=2984,,,,
GeForce 920M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+920M&id=3192,,,,
Radeon R5 430,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+430&id=3801,,,,
NVS 5400M,https://www.videocardbenchmark.net/gpu.php?gpu=NVS+5400M&id=1541,,,,
Radeon HD 8750M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8750M&id=2909,,,,
GeForce GT 735M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+735M&id=2592,,,,
Radeon R5 Opteron X3216,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+Opteron+X3216&id=3804,,,,
Radeon R7 A8-7650K,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+A8-7650K&id=3159,,,,
Radeon 535,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+535&id=3980,,,,
GeForce GT 640M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+640M&id=2147,,,,
Firepro W4190M,https://www.videocardbenchmark.net/gpu.php?gpu=Firepro+W4190M&id=3491,,,,
Radeon HD 6670 + 6670 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6670+%2B+6670+Dual&id=2357,,,,
Radeon R7 FX-9800P RADEON,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+FX-9800P+RADEON&id=3623,29 Mar 18,499.99,02 Dec 18,530
GeForce GT 555M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+555M&id=1428,,,,
Radeon HD 7650A,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7650A&id=332,,,,
Intel HD 4600,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+4600&id=2451,,,,
Ryzen 5 2500U with Radeon Vega,https://www.videocardbenchmark.net/gpu.php?gpu=Ryzen+5+2500U+with+Radeon+Vega&id=3930,,,,
NVS 5400M,https://www.videocardbenchmark.net/gpu.php?gpu=NVS+5400M&id=1541,,,,
Quadro K1000M,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K1000M&id=1616,07 Aug 16,247.5,13 Mar 20,69.95
Radeon E6760,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+E6760&id=251,,,,
Radeon R5 330,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+330&id=3270,20 Oct 16,576.48,10 Mar 20,348.99
Radeon HD 8610G + HD 8500M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8610G+%2B+HD+8500M+Dual&id=2929,,,,
Intel HD 530,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+530&id=3281,,,,
Radeon 520,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+520&id=3797,,,,
Radeon HD 8650G N HD 8650G + HD 8600M N HD 8600M D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+N+HD+8650G+%2B+HD+8600M+N+HD+8600M+D&id=2755,,,,
FirePro W2100,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W2100&id=2940,25 Sep 14,129.99,28 Aug 21,59
Radeon HD 8550G + R5 M200 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G+%2B+R5+M200+Dual&id=3272,,,,
Radeon R4E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R4E&id=3846,,,,
Radeon 530,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+530&id=3818,,,,
Radeon R7 A8-7600,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+A8-7600&id=3007,,,,
Radeon Vega 3,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+3&id=3926,31 Jan 19,649.97,25 May 21,538.99
Radeon R5 240,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+240&id=2948,29 Dec 15,79.99,13 May 21,85
GeForce GT 550M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+550M&id=1427,,,,
Radeon HD 6570,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6570&id=54,14 Jul 11,74.99,22 Feb 23,64.99
Radeon R7 PRO A8-8650B,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+PRO+A8-8650B&id=3382,,,,
Radeon HD 8670D N HD 8670D + HD 8670D Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8670D+N+HD+8670D+%2B+HD+8670D+Dual&id=2754,,,,
FirePro V4900,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+V4900&id=241,28 May 12,153.99,25 May 21,59
Radeon HD 8650G + 8600/8700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+8600%2F8700M+Dual&id=2600,,,,
Intel UHD Graphics 620,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+UHD+Graphics+620&id=3805,,,,
Radeon 530,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+530&id=3818,,,,
Radeon 535DX,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+535DX&id=3810,,,,
Radeon HD 7560D + 7560D Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+7560D+Dual&id=2880,,,,
Radeon HD 7560D + HD 6570 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+HD+6570+Dual&id=2858,,,,
GeForce GT 445M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+445M&id=1424,,,,
Intel HD Graphics 620,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+Graphics+620&id=3592,,,,
Radeon R7 M440,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M440&id=3562,,,,
Radeon R7 M445,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M445&id=3598,,,,
NVS 5200M,https://www.videocardbenchmark.net/gpu.php?gpu=NVS+5200M&id=2158,,,,
Intel HD P4600/P4700,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+P4600%2FP4700&id=2586,,,,
Radeon HD 8570D + 6570 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570D+%2B+6570+Dual&id=2969,,,,
Radeon HD 7660D + 7500 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D+%2B+7500+Dual&id=2769,,,,
Radeon HD 7640G + HD 8600/8700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+8600%2F8700M+Dual&id=3131,,,,
FirePro M4150,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+M4150&id=3224,,,,
Radeon Vega 3 Athlon 300U,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+3+Athlon+300U&id=4734,,,,
Radeon R7 M260X,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M260X&id=3149,,,,
Radeon HD 7660D + 7540D Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D+%2B+7540D+Dual&id=2450,,,,
Matrox C420 LP PCIe x16,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+C420+LP+PCIe+x16&id=3187,,,,
Radeon HD 8610G + R5 M200 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8610G+%2B+R5+M200+Dual&id=3530,,,,
Radeon Ryzen 3 3250U,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Ryzen+3+3250U&id=4688,,,,
Radeon Vega 3 Ryzen 3 3250U,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+3+Ryzen+3+3250U&id=4696,,,,
Radeon HD 7660D + 6570 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D+%2B+6570+Dual&id=2448,,,,
GeForce GT 630M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+630M&id=77,,,,
GeForce GT 540M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+540M&id=27,,,,
Radeon R7 A12-9700P RADEON,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+A12-9700P+RADEON&id=3614,,,,
Radeon 620,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+620&id=4208,,,,
FirePro V5900,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+V5900&id=243,27 Oct 11,429.99,25 May 21,99
GRID K1,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K1&id=2617,16 Dec 13,"2,775",26 Jul 19,954.22
Quadro 3000M,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+3000M&id=1547,31 Jan 15,285,22 Aug 19,75.99
Radeon R7 M340,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M340&id=3376,,,,
Radeon HD 7730M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7730M&id=2995,,,,
Radeon HD 8570D + HD 6570 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570D+%2B+HD+6570+Dual&id=2965,,,,
Radeon R8 M445DX,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R8+M445DX&id=3516,,,,
Radeon R7 M465,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M465&id=3671,,,,
Radeon Vega 3 Ryzen 3 3200U,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+3+Ryzen+3+3200U&id=4693,,,,
Intel HD 5000,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+5000&id=2552,,,,
Radeon HD 8470D + 6570 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8470D+%2B+6570+Dual&id=2844,,,,
GRID M10-2B,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M10-2B&id=4160,,,,
Radeon R7 PRO A12-8800B,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+PRO+A12-8800B&id=3622,,,,
Radeon HD 7660G + 7700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+7700M+Dual&id=2409,,,,
Radeon R7 A8 PRO-7600B,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+A8+PRO-7600B&id=3048,,,,
Intel HD 520,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+520&id=3255,,,,
Radeon HD 7540D + 7500 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7540D+%2B+7500+Dual&id=3090,,,,
Radeon R5 M435,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M435&id=3956,,,,
Quadro 2000M,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+2000M&id=49,08 Oct 14,199.95,13 May 21,229.74
Radeon HD 8650G + 8750M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+8750M+Dual&id=2602,,,,
Radeon Athlon Gold 3150U,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Athlon+Gold+3150U&id=4676,,,,
7900 MOD - Radeon HD 6550D,https://www.videocardbenchmark.net/gpu.php?gpu=7900+MOD+-+Radeon+HD+6550D&id=2390,,,,
Intel HD 5500,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+5500&id=2908,,,,
Qualcomm Adreno 690 GPU,https://www.videocardbenchmark.net/gpu.php?gpu=Qualcomm+Adreno+690+GPU&id=4499,,,,
Radeon Vega 3 Athlon 320GE,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+3+Athlon+320GE&id=4812,,,,
GeForce GT 620M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+620M&id=1430,,,,
Radeon HD 7660D + HD 7000 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D+%2B+HD+7000+Dual&id=2879,,,,
"Radeon R5 A10-9600P RADEON R5, 10 COMPUTE CORES 4C",https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+A10-9600P+RADEON+R5%2C+10+COMPUTE+CORES+4C&id=4291,,,,
Radeon HD 7660G + HD 7670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+HD+7670M+Dual&id=2794,,,,
Radeon Vega 3 Ryzen Embedded R1505G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Vega+3+Ryzen+Embedded+R1505G&id=4687,,,,
Intel Poison Ivy,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+Poison+Ivy&id=4063,,,,
Intel HD 5600,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+5600&id=3160,,,,
Radeon HD 8730M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8730M&id=3020,,,,
Radeon HD 6670,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6670&id=96,28 Jul 11,79.99,13 May 21,132
Radeon R7 M440,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M440&id=3562,,,,
Radeon R7 M360,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M360&id=3228,,,,
Radeon HD 7560D + 7570 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7560D+%2B+7570+Dual&id=2658,,,,
Radeon HD 8650G + HD 8600/8700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8650G+%2B+HD+8600%2F8700M+Dual&id=2836,,,,
Radeon HD 7520G + HD 7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+HD+7600M+Dual&id=3021,,,,
Radeon R5 A10-9600P 4C+6G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+A10-9600P+4C%2B6G&id=3616,,,,
Radeon HD 7640G + 8600/8700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+8600%2F8700M+Dual&id=2669,,,,
Radeon R7 PRO A12-9800B,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+PRO+A12-9800B&id=3645,,,,
Radeon HD 8550G + 8750M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G+%2B+8750M+Dual&id=2639,,,,
Radeon R7 M265,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M265&id=2994,,,,
Quadro K610M,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K610M&id=2703,,,,
Radeon R7 M270,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+M270&id=3074,,,,
"Radeon R5 A10-9620P RADEON R5, 10 COMPUTE CORES 4C",https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+A10-9620P+RADEON+R5%2C+10+COMPUTE+CORES+4C&id=4294,,,,
Radeon HD 7620G + 8670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7620G+%2B+8670M+Dual&id=2765,,,,
Radeon R5 330,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+330&id=3270,20 Oct 16,576.48,10 Mar 20,348.99
Radeon HD 8670D + HD 7600 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8670D+%2B+HD+7600+Dual&id=3835,,,,
GeForce GT 720,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+720&id=2896,07 Oct 14,47.99,13 Mar 20,66.99
Radeon HD 7540D + 6570 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7540D+%2B+6570+Dual&id=2581,,,,
Radeon HD 7660G + HD 7700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+HD+7700M+Dual&id=2988,,,,
Radeon R6 PRO A8-8600B 4C+6G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R6+PRO+A8-8600B+4C%2B6G&id=3635,,,,
Radeon HD 6650A,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6650A&id=278,,,,
Matrox G200e WDDM 2.0,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200e+WDDM+2.0&id=3887,,,,
Radeon R6 M255DX,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R6+M255DX&id=3134,,,,
Intel UHD Graphics 617,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+UHD+Graphics+617&id=4051,,,,
